Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,TotRmsAbvGrd,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,Fireplaces,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_No_fireplace,FireplaceQu_Po,FireplaceQu_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No_garage,GarageYrBlt,GarageFinish_Fin,GarageFinish_No_garage,GarageFinish_RFn,GarageFinish_Unf,GarageCars,GarageArea,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_No_garage,GarageQual_Po,GarageQual_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_No_garage,GarageCond_Po,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
0,0,0,0,1,912,546,0,1458,0,1,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1948.0,0,0,0,1,1,330,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,192,0,0,0,0,0,0,1,2010,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,97500
0,0,0,0,1,1486,0,0,1486,1,0,1,0,3,1,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1968.0,1,0,0,0,2,480,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,167000
0,0,0,0,1,1142,793,0,1935,0,0,2,1,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1976.0,0,0,1,0,2,550,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,113,252,0,0,0,0,11,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,197900
0,0,0,0,1,1686,762,0,2448,1,0,2,1,4,1,0,0,1,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1994.0,0,0,1,0,3,711,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,517,76,0,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,402000
0,0,0,0,1,1392,0,0,1392,1,0,1,0,2,1,0,0,0,1,5,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1968.0,0,0,1,0,2,576,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,240,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110000
0,0,0,0,1,1181,0,0,1181,1,0,2,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1974.0,0,0,1,0,2,588,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,180,0,0,0,0,4,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,137500
0,0,0,0,1,2097,0,0,2097,1,0,1,1,1,1,1,0,0,0,8,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2005.0,1,0,0,0,3,1134,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,192,267,0,0,0,0,0,1,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,423000
0,0,0,0,1,1454,482,0,1936,0,0,2,1,3,1,0,0,1,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2000.0,0,0,1,0,2,504,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,188,124,0,0,0,0,0,11,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,230500
0,0,0,0,1,1465,915,0,2380,0,0,2,1,3,1,0,0,0,1,7,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1965.0,0,0,0,1,2,596,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,265,0,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,129000
0,0,0,0,1,1679,0,0,1679,1,0,2,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1994.0,0,0,1,0,2,575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,224,42,0,0,0,0,0,10,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,193500
0,0,0,0,1,1437,0,0,1437,1,0,1,1,3,1,0,0,0,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1999.0,0,0,0,1,2,576,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,304,0,0,0,0,0,0,11,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,168000
0,0,0,0,1,1180,0,0,1180,0,0,1,0,2,1,0,1,0,0,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1922.0,0,0,0,1,1,252,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,67,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,137500
0,0,0,0,1,738,738,0,1476,1,0,2,1,3,1,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2005.0,1,0,0,0,2,540,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,100,35,0,0,0,0,0,2,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,173500
0,0,0,0,1,697,672,0,1369,1,0,2,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1930.0,0,0,0,1,1,300,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,147,0,0,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,103600
0,0,0,0,1,1208,0,0,1208,1,0,1,1,3,1,0,0,0,1,6,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1977.0,0,0,1,0,2,546,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,198,42,0,0,0,0,0,6,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,165000
0,0,0,0,1,1839,0,0,1839,1,0,2,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1957.0,1,0,0,0,2,416,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,87,0,0,200,0,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,257500
0,0,0,0,1,1136,0,0,1136,1,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1965.0,0,0,1,0,1,384,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,426,0,0,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140000
0,0,0,0,1,855,586,0,1441,0,0,2,1,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1978.0,0,0,0,1,2,440,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,28,0,0,0,0,0,0,4,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,148500
0,0,0,0,1,1095,679,0,1774,1,0,2,0,4,2,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1920.0,0,0,0,1,3,779,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,90,0,0,0,0,5,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,87000
0,0,0,0,1,792,0,0,792,0,0,1,0,2,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1924.0,0,0,0,1,1,240,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,316,0,120,0,0,0,0,5,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109500
0,0,0,0,1,2046,0,0,2046,0,0,2,1,3,1,0,0,1,0,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2008.0,1,0,0,0,3,834,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,322,82,0,0,0,0,0,7,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,372500
0,0,0,0,1,988,0,0,988,1,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1963.0,0,0,0,1,2,572,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,128500
0,0,0,0,1,923,0,0,923,0,0,2,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1980.0,0,0,1,0,1,264,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,80,0,0,0,0,0,0,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,143000
0,0,0,0,1,848,672,0,1520,0,0,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1968.0,0,0,0,1,1,281,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,56,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,159434
0,0,0,0,1,1291,0,0,1291,1,0,1,0,2,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1996.0,0,0,0,1,2,431,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,307,0,0,0,0,0,0,11,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,173000
0,0,0,0,1,1668,0,0,1668,1,0,2,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2002.0,1,0,0,0,3,702,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,257,45,0,0,0,0,0,7,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,285000
0,0,0,0,1,1195,644,0,1839,0,0,2,1,4,1,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1998.0,1,0,0,0,2,486,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,81,0,0,0,0,0,6,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,221000
0,0,0,0,1,1190,900,0,2090,1,0,2,0,3,1,0,0,1,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1984.0,1,0,0,0,2,577,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,219,0,0,0,0,0,0,9,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,207500
0,0,0,0,1,874,887,0,1761,0,0,3,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2007.0,1,0,0,0,2,578,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,144,105,0,0,0,0,0,8,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,227875
0,0,0,0,1,551,551,0,1102,0,0,2,1,2,1,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2004.0,0,0,0,1,2,480,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,60,0,0,0,0,0,3,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,148800
0,0,0,0,1,1419,0,0,1419,1,0,2,0,2,1,0,0,1,0,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2007.0,0,0,1,0,2,567,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,140,0,0,0,0,0,0,10,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,392000
0,0,0,0,1,1362,0,0,1362,0,0,2,0,2,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2005.0,0,0,1,0,2,460,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,192,28,0,0,0,0,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,194700
0,0,0,0,1,848,0,0,848,1,0,1,0,1,1,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2004.0,0,0,1,0,2,420,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,149,0,0,0,0,0,0,5,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,141000
0,0,0,0,1,2444,1872,0,4316,0,1,3,1,4,1,1,0,0,0,10,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1994.0,1,0,0,0,3,832,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,382,50,0,0,0,0,0,1,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,755000
0,0,0,0,1,1238,1281,0,2519,1,0,2,1,4,1,0,0,1,0,9,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1989.0,0,0,1,0,2,628,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,320,27,0,0,0,0,0,4,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,335000
0,0,0,0,1,1073,0,0,1073,0,0,1,0,2,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1968.0,0,0,0,1,1,326,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,112,0,0,0,0,12,2006,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,108480
0,0,0,0,1,1067,472,0,1539,0,0,1,1,3,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1995.0,0,0,0,1,2,576,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,112,0,0,0,0,0,0,4,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,141500
0,0,0,0,1,1137,0,0,1137,1,0,2,0,2,1,0,0,1,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1987.0,0,0,0,1,2,551,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,125,0,0,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,176000
0,0,0,0,1,616,0,0,616,0,0,1,0,2,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1921.0,0,0,0,1,1,205,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,129,0,0,0,0,6,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,89000
1,0,0,0,0,1148,0,0,1148,0,1,1,0,2,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1952.0,0,0,0,1,1,308,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,123500
0,0,0,0,1,894,0,0,894,1,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1973.0,0,0,0,1,1,336,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,416,144,0,0,0,0,0,4,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,138500
0,0,0,0,1,1391,0,0,1391,0,0,2,0,2,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2004.0,0,0,1,0,2,530,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,156,158,0,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,196000
0,0,0,0,1,1800,0,0,1800,1,0,2,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2002.0,1,0,0,0,3,765,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,270,78,0,0,0,0,0,5,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,312500
0,0,0,0,1,1164,0,0,1164,0,0,1,1,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1969.0,0,0,0,1,2,528,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140000
0,0,0,0,1,1264,1312,0,2576,0,0,2,1,4,1,1,0,0,0,10,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2006.0,1,0,0,0,3,666,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,324,100,0,0,0,0,0,7,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,361919
0,0,0,0,1,1032,780,0,1812,0,0,2,0,4,2,0,0,1,0,8,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1999.0,0,0,0,1,2,672,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,344,0,40,0,0,0,0,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140000
0,0,0,0,1,1484,0,0,1484,1,0,2,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2004.0,0,0,1,0,2,606,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,35,0,144,0,0,0,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,213000
0,0,0,0,1,372,720,0,1092,0,0,2,0,3,2,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1992.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3500,7,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,55000
0,0,0,0,1,1824,0,0,1824,1,0,2,0,2,1,0,0,1,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1971.0,0,0,0,1,2,739,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,380,48,0,0,0,0,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,302000
0,0,0,0,1,1324,0,0,1324,1,0,2,0,2,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2006.0,1,0,0,0,2,550,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,192,38,0,0,0,0,0,12,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,254000
0,0,0,0,1,728,728,0,1456,0,0,2,1,3,1,0,0,1,0,8,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2007.0,1,0,0,0,2,400,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,100,24,0,0,0,0,0,7,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,179540
0,0,0,0,1,904,0,0,904,0,0,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1966.0,0,0,0,1,1,408,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12,2008,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,109900
0,0,0,0,1,729,0,0,729,0,0,1,0,2,1,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1968.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,52000
0,0,0,0,1,859,319,0,1178,0,0,1,0,2,1,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1964.0,0,0,1,0,1,384,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,68,0,98,0,0,0,0,1,2010,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,102776
0,0,0,0,1,1228,0,0,1228,1,0,2,0,2,1,0,0,1,0,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1988.0,1,0,0,0,2,472,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,168,120,0,0,0,0,0,10,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,189000
0,0,0,0,1,960,0,0,960,1,0,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1970.0,0,0,0,1,2,576,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,288,0,0,0,0,0,5,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,129000
0,0,0,0,1,725,754,0,1479,0,0,2,1,3,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1976.0,0,0,1,0,2,475,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,44,0,0,0,0,0,3,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,130500
0,0,0,0,1,1350,0,0,1350,0,0,2,0,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1974.0,0,0,1,0,2,478,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,165000
0,0,0,0,1,1576,978,0,2554,0,0,1,1,3,1,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1996.0,0,0,0,1,2,704,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,48,143,0,0,0,0,7,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,159500
0,0,0,0,1,1178,0,0,1178,0,1,1,1,3,1,0,0,1,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1973.0,0,0,0,1,2,439,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,224,0,0,0,0,0,0,11,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,157000
0,0,0,0,1,1325,1093,0,2418,1,0,2,1,3,1,0,0,1,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1993.0,0,0,1,0,3,983,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,250,154,216,0,0,0,0,8,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,341000
0,0,0,0,1,971,0,0,971,0,0,1,1,3,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1969.0,0,0,0,1,1,300,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,128500
0,0,0,0,1,1742,0,0,1742,1,0,2,0,2,1,0,0,1,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1985.0,0,0,1,0,2,564,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,114,28,234,0,0,0,0,12,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,275000
0,0,0,0,1,848,0,0,848,1,0,1,0,1,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2004.0,0,0,1,0,2,420,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,160,0,0,0,0,0,0,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,143000
0,0,0,0,1,864,0,0,864,0,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1994.0,0,0,0,1,2,463,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,124500
0,0,0,0,1,997,473,0,1470,0,0,2,0,4,1,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1958.0,0,0,0,1,1,548,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,156,0,0,5,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,135000
0,0,0,0,1,1698,0,0,1698,1,0,2,0,3,1,1,0,0,0,8,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2007.0,1,0,0,0,3,768,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,327,64,0,0,0,0,0,2,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,320000
0,0,0,0,1,864,0,0,864,0,0,1,0,3,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1989.0,0,0,0,1,2,660,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,96,0,0,0,0,0,500,11,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,120500
0,0,0,0,1,1680,0,0,1680,1,0,2,0,3,1,0,0,1,0,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1988.0,1,0,0,0,2,540,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,292,44,0,182,0,0,0,12,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,222000
0,0,0,0,1,1232,0,0,1232,1,0,2,0,2,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2007.0,0,0,1,0,2,632,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,132,0,0,0,0,0,0,2,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,194500
0,0,0,0,1,1776,0,0,1776,1,0,2,0,4,2,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1968.0,0,0,0,1,3,888,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,25,0,0,0,0,0,7,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,110000
1,0,0,0,0,848,0,360,1208,0,0,1,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1962.0,0,0,0,1,2,539,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,23,112,0,0,0,0,1,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,103000
